2024-05-31 13:00:33,219 INFO    StreamThr :9468 [internal.py:wandb_internal():85] W&B internal server running at pid: 9468, started at: 2024-05-31 13:00:33.218049
2024-05-31 13:00:34,992 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-31 13:00:34,992 INFO    HandlerThread:9468 [system_monitor.py:finish():203] Stopping system monitor
2024-05-31 13:00:34,992 DEBUG   SystemMonitor:9468 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-31 13:00:34,992 INFO    HandlerThread:9468 [interfaces.py:finish():200] Joined cpu monitor
2024-05-31 13:00:34,992 DEBUG   SystemMonitor:9468 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-31 13:00:34,992 INFO    HandlerThread:9468 [interfaces.py:finish():200] Joined disk monitor
2024-05-31 13:00:34,992 DEBUG   SystemMonitor:9468 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-31 13:00:34,992 INFO    HandlerThread:9468 [interfaces.py:finish():200] Joined memory monitor
2024-05-31 13:00:34,993 INFO    HandlerThread:9468 [interfaces.py:finish():200] Joined network monitor
2024-05-31 13:00:34,993 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:34,993 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-31 13:00:34,993 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 3
2024-05-31 13:00:34,993 DEBUG   SenderThread:9468 [sender.py:send():378] send: stats
2024-05-31 13:00:34,993 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:34,993 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-31 13:00:34,993 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:34,993 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-31 13:00:34,993 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 4
2024-05-31 13:00:34,993 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:34,993 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-31 13:00:34,993 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:34,993 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-31 13:00:34,993 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 5
2024-05-31 13:00:34,993 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:34,993 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-31 13:00:34,994 DEBUG   SenderThread:9468 [sender.py:send():378] send: summary
2024-05-31 13:00:34,994 INFO    SenderThread:9468 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-31 13:00:34,994 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:34,994 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-31 13:00:34,994 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 6
2024-05-31 13:00:34,994 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:34,994 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-31 13:00:34,994 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:34,995 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-31 13:00:34,997 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 13:00:35,201 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 7
2024-05-31 13:00:35,201 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:35,201 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-31 13:00:35,201 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:35,201 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-31 13:00:35,778 INFO    Thread-16 :9468 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\config.yaml
2024-05-31 13:00:35,779 INFO    Thread-16 :9468 [dir_watcher.py:_on_file_created():271] file/dir created: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\wandb-summary.json
2024-05-31 13:00:35,779 INFO    Thread-16 :9468 [dir_watcher.py:_on_file_created():271] file/dir created: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\output.log
2024-05-31 13:00:35,996 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:00:37,003 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 8
2024-05-31 13:00:37,003 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:00:37,003 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:37,005 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-31 13:00:37,005 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:37,005 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-31 13:00:37,005 INFO    SenderThread:9468 [job_builder.py:build():432] Attempting to build job artifact
2024-05-31 13:00:37,006 INFO    SenderThread:9468 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-31 13:00:37,065 INFO    SenderThread:9468 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-31 13:00:37,077 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 9
2024-05-31 13:00:37,077 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:37,077 DEBUG   SenderThread:9468 [sender.py:send():378] send: artifact
2024-05-31 13:00:37,077 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-31 13:00:37,794 INFO    Thread-16 :9468 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\output.log
2024-05-31 13:00:38,011 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:00:38,665 INFO    wandb-upload_1:9468 [upload_job.py:push():88] Uploaded file C:\Users\ict01-05\AppData\Local\Temp\tmp5ftcnppn\wandb-job.json
2024-05-31 13:00:38,695 INFO    wandb-upload_0:9468 [upload_job.py:push():88] Uploaded file C:\Users\ict01-05\AppData\Local\wandb\wandb\artifacts\staging\tmp5f0i558o
2024-05-31 13:00:39,973 INFO    SenderThread:9468 [sender.py:send_artifact():1467] sent artifact job-https___github.com_tpals213_pycharm.git_reinforce_d_reinforce_train.py - {'id': 'QXJ0aWZhY3Q6ODU1NDU5NTIy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MDkxNDY0OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODU1NDI3OTY1', 'versionIndex': 0}}}
2024-05-31 13:00:39,974 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:39,974 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-31 13:00:39,974 INFO    SenderThread:9468 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-31 13:00:40,807 INFO    SenderThread:9468 [dir_watcher.py:finish():388] scan: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files
2024-05-31 13:00:40,807 INFO    SenderThread:9468 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\config.yaml config.yaml
2024-05-31 13:00:40,808 INFO    SenderThread:9468 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\output.log output.log
2024-05-31 13:00:40,810 INFO    SenderThread:9468 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\requirements.txt requirements.txt
2024-05-31 13:00:40,813 INFO    SenderThread:9468 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\wandb-metadata.json wandb-metadata.json
2024-05-31 13:00:40,813 INFO    SenderThread:9468 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\wandb-summary.json wandb-summary.json
2024-05-31 13:00:40,815 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 10
2024-05-31 13:00:40,815 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:00:40,815 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:40,815 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-31 13:00:40,816 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:40,816 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-31 13:00:40,817 INFO    SenderThread:9468 [file_pusher.py:finish():169] shutting down file pusher
2024-05-31 13:00:41,037 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:00:41,037 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:00:41,268 INFO    wandb-upload_1:9468 [upload_job.py:push():130] Uploaded file D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\config.yaml
2024-05-31 13:00:41,290 INFO    wandb-upload_0:9468 [upload_job.py:push():130] Uploaded file D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\output.log
2024-05-31 13:00:41,368 INFO    wandb-upload_2:9468 [upload_job.py:push():130] Uploaded file D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\requirements.txt
2024-05-31 13:00:41,406 INFO    wandb-upload_3:9468 [upload_job.py:push():130] Uploaded file D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\files\wandb-summary.json
2024-05-31 13:00:41,617 INFO    Thread-15 :9468 [sender.py:transition_state():613] send defer: 11
2024-05-31 13:00:41,617 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:41,617 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-31 13:00:41,617 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:41,617 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-31 13:00:41,618 INFO    SenderThread:9468 [file_pusher.py:join():175] waiting for file pusher
2024-05-31 13:00:41,618 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 12
2024-05-31 13:00:41,618 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:41,618 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-31 13:00:41,618 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:41,618 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-31 13:00:41,618 INFO    SenderThread:9468 [file_stream.py:finish():601] file stream finish called
2024-05-31 13:00:41,834 INFO    SenderThread:9468 [file_stream.py:finish():605] file stream finish is done
2024-05-31 13:00:41,834 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 13
2024-05-31 13:00:41,834 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:41,834 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-31 13:00:41,835 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:41,835 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-31 13:00:41,835 INFO    SenderThread:9468 [sender.py:transition_state():613] send defer: 14
2024-05-31 13:00:41,835 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:00:41,835 DEBUG   SenderThread:9468 [sender.py:send():378] send: final
2024-05-31 13:00:41,835 INFO    HandlerThread:9468 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-31 13:00:41,835 DEBUG   SenderThread:9468 [sender.py:send():378] send: footer
2024-05-31 13:00:41,835 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: defer
2024-05-31 13:00:41,835 INFO    SenderThread:9468 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-31 13:00:41,836 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:00:41,836 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:00:41,836 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: server_info
2024-05-31 13:00:41,836 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: get_summary
2024-05-31 13:00:41,837 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:00:41,837 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-31 13:00:41,837 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:00:41,837 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-31 13:00:41,837 DEBUG   SenderThread:9468 [sender.py:send_request():405] send_request: server_info
2024-05-31 13:00:42,031 INFO    MainThread:9468 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-05-31 13:00:42,031 INFO    MainThread:9468 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-05-31 13:00:42,031 INFO    MainThread:9468 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-05-31 13:00:42,032 DEBUG   HandlerThread:9468 [handler.py:handle_request():158] handle_request: shutdown
2024-05-31 13:00:42,032 INFO    HandlerThread:9468 [handler.py:finish():882] shutting down handler
2024-05-31 13:00:42,849 INFO    WriterThread:9468 [datastore.py:close():296] close: D:\pycharm\reinforce\wandb\run-20240531_130033-3hol3ag8\run-3hol3ag8.wandb
2024-05-31 13:00:43,037 INFO    SenderThread:9468 [sender.py:finish():1545] shutting down sender
2024-05-31 13:00:43,037 INFO    SenderThread:9468 [file_pusher.py:finish():169] shutting down file pusher
2024-05-31 13:00:43,038 INFO    SenderThread:9468 [file_pusher.py:join():175] waiting for file pusher
