2024-05-31 13:03:27,064 INFO    StreamThr :18332 [internal.py:wandb_internal():85] W&B internal server running at pid: 18332, started at: 2024-05-31 13:03:27.063254
2024-05-31 13:03:28,959 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:28,959 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-31 13:03:28,959 DEBUG   SenderThread:18332 [sender.py:send():378] send: summary
2024-05-31 13:03:28,959 INFO    SenderThread:18332 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-31 13:03:28,959 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:28,959 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-31 13:03:28,960 INFO    SenderThread:18332 [sender.py:transition_state():613] send defer: 6
2024-05-31 13:03:28,960 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:28,960 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-31 13:03:28,960 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:28,960 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-31 13:03:28,961 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 13:03:29,175 INFO    SenderThread:18332 [sender.py:transition_state():613] send defer: 7
2024-05-31 13:03:29,175 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:29,175 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-31 13:03:29,175 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:29,175 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-31 13:03:29,585 INFO    Thread-16 :18332 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\config.yaml
2024-05-31 13:03:29,585 INFO    Thread-16 :18332 [dir_watcher.py:_on_file_created():271] file/dir created: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\output.log
2024-05-31 13:03:29,586 INFO    Thread-16 :18332 [dir_watcher.py:_on_file_created():271] file/dir created: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\wandb-summary.json
2024-05-31 13:03:29,960 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:03:30,967 INFO    SenderThread:18332 [sender.py:transition_state():613] send defer: 8
2024-05-31 13:03:30,968 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:03:30,968 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:30,968 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-31 13:03:30,969 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:30,969 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-31 13:03:30,969 INFO    SenderThread:18332 [job_builder.py:build():432] Attempting to build job artifact
2024-05-31 13:03:30,969 INFO    SenderThread:18332 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-31 13:03:31,027 INFO    SenderThread:18332 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-31 13:03:31,032 INFO    SenderThread:18332 [sender.py:transition_state():613] send defer: 9
2024-05-31 13:03:31,033 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:31,033 DEBUG   SenderThread:18332 [sender.py:send():378] send: artifact
2024-05-31 13:03:31,033 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-31 13:03:31,601 INFO    Thread-16 :18332 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\output.log
2024-05-31 13:03:31,974 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:03:32,095 INFO    SenderThread:18332 [sender.py:send_artifact():1467] sent artifact job-https___github.com_tpals213_pycharm.git_reinforce_d_reinforce_train.py - {'id': 'QXJ0aWZhY3Q6ODU1NDU5NTIy', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MDkxNDY0OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODU1NDU5NTIy', 'versionIndex': 1}}}
2024-05-31 13:03:32,095 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:32,095 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-31 13:03:32,095 INFO    SenderThread:18332 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-31 13:03:32,615 INFO    SenderThread:18332 [dir_watcher.py:finish():388] scan: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files
2024-05-31 13:03:32,615 INFO    SenderThread:18332 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\config.yaml config.yaml
2024-05-31 13:03:32,615 INFO    SenderThread:18332 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\output.log output.log
2024-05-31 13:03:32,615 INFO    SenderThread:18332 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\requirements.txt requirements.txt
2024-05-31 13:03:32,615 INFO    SenderThread:18332 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\wandb-metadata.json wandb-metadata.json
2024-05-31 13:03:32,615 INFO    SenderThread:18332 [dir_watcher.py:finish():402] scan save: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\wandb-summary.json wandb-summary.json
2024-05-31 13:03:32,620 INFO    SenderThread:18332 [sender.py:transition_state():613] send defer: 10
2024-05-31 13:03:32,620 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:03:32,620 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:32,621 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-31 13:03:32,622 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:32,622 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-31 13:03:32,622 INFO    SenderThread:18332 [file_pusher.py:finish():169] shutting down file pusher
2024-05-31 13:03:32,974 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:03:32,975 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:03:33,075 INFO    wandb-upload_2:18332 [upload_job.py:push():130] Uploaded file D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\requirements.txt
2024-05-31 13:03:33,133 INFO    wandb-upload_3:18332 [upload_job.py:push():130] Uploaded file D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\wandb-summary.json
2024-05-31 13:03:33,134 INFO    wandb-upload_0:18332 [upload_job.py:push():130] Uploaded file D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\output.log
2024-05-31 13:03:33,139 INFO    wandb-upload_1:18332 [upload_job.py:push():130] Uploaded file D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\files\config.yaml
2024-05-31 13:03:33,353 INFO    Thread-15 :18332 [sender.py:transition_state():613] send defer: 11
2024-05-31 13:03:33,353 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:33,354 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-31 13:03:33,354 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:33,354 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-31 13:03:33,354 INFO    SenderThread:18332 [file_pusher.py:join():175] waiting for file pusher
2024-05-31 13:03:33,354 INFO    SenderThread:18332 [sender.py:transition_state():613] send defer: 12
2024-05-31 13:03:33,354 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:33,354 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-31 13:03:33,354 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:33,355 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-31 13:03:33,355 INFO    SenderThread:18332 [file_stream.py:finish():601] file stream finish called
2024-05-31 13:03:33,552 INFO    SenderThread:18332 [file_stream.py:finish():605] file stream finish is done
2024-05-31 13:03:33,552 INFO    SenderThread:18332 [sender.py:transition_state():613] send defer: 13
2024-05-31 13:03:33,553 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:33,553 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-31 13:03:33,553 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:33,553 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-31 13:03:33,554 INFO    SenderThread:18332 [sender.py:transition_state():613] send defer: 14
2024-05-31 13:03:33,554 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: defer
2024-05-31 13:03:33,554 DEBUG   SenderThread:18332 [sender.py:send():378] send: final
2024-05-31 13:03:33,554 INFO    HandlerThread:18332 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-31 13:03:33,554 DEBUG   SenderThread:18332 [sender.py:send():378] send: footer
2024-05-31 13:03:33,554 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: defer
2024-05-31 13:03:33,555 INFO    SenderThread:18332 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-31 13:03:33,555 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:03:33,555 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-31 13:03:33,555 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: server_info
2024-05-31 13:03:33,555 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:03:33,555 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: get_summary
2024-05-31 13:03:33,555 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: poll_exit
2024-05-31 13:03:33,555 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-31 13:03:33,555 DEBUG   SenderThread:18332 [sender.py:send_request():405] send_request: server_info
2024-05-31 13:03:33,555 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-31 13:03:33,753 INFO    MainThread:18332 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-05-31 13:03:33,753 INFO    MainThread:18332 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-05-31 13:03:33,753 INFO    MainThread:18332 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-05-31 13:03:33,753 DEBUG   HandlerThread:18332 [handler.py:handle_request():158] handle_request: shutdown
2024-05-31 13:03:33,753 INFO    HandlerThread:18332 [handler.py:finish():882] shutting down handler
2024-05-31 13:03:34,569 INFO    WriterThread:18332 [datastore.py:close():296] close: D:\pycharm\reinforce\wandb\run-20240531_130327-lhjm10rf\run-lhjm10rf.wandb
2024-05-31 13:03:34,754 INFO    SenderThread:18332 [sender.py:finish():1545] shutting down sender
2024-05-31 13:03:34,754 INFO    SenderThread:18332 [file_pusher.py:finish():169] shutting down file pusher
2024-05-31 13:03:34,754 INFO    SenderThread:18332 [file_pusher.py:join():175] waiting for file pusher
